종류,코드,상품명,위험등급,취급시작,취급종료,판매,매칭,SEIBro확인,정식펀드명(SEIBro),SEIBro이름대조,협회표준코드,협회단축코드,KOFIA펀드명,KOFIA이름대조,대조결과,확인필요
펀드,KRZ50260004C,머스트원앤온리증권자투자신탁(사모투자재간접형) 종류 C-Pe,1,,,,matched,,,,K553M3ED5060,,,,,
펀드,KRZ50260004A,머스트원앤온리증권자투자신탁(사모투자재간접형) 종류 C-s,1,,,,matched,,,,K553M3ED5060,,,,,
펀드,KRZ502600020,신한RF일반사모혼합자산투자신탁제20호,1,,,,matched,,,,K55210ED7606,,,,,
펀드,KRZ502598852,씨스퀘어 벤처투자 일반 사모투자신탁 14호 C,1,,,,matched,,,,K553J9ED3800,,,,,
펀드,KRZ502599850,신한코어부동산론IV일반사모투자신탁(전문투자자),1,,,,matched,,,,K55210EC8530,,,,,
펀드,KRZ502385611,삼성 글로벌액티브 적격TDF 2055 증권투자신탁H[주식혼합-재간접형]_A,3,,,,matched,,,,K55105CX9343,,,,,
펀드,KRZ502594341,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(H) A,2,,,,matched,,,,K55223E86776,,,,,
펀드,KRZ502594345,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(H) C-E,2,,,,matched,,,,K55223E86776,,,,,
펀드,KRZ50259434C,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(H) C-Pe,2,,,,matched,,,,K55223E86776,,,,,
펀드,KRZ502594352,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) A-E,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ502594351,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) A,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ502594355,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) C-E,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ502594354,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) C,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ50259435E,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) C-퇴직e,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ50182424A,우리프랭클린미국바이오헬스케어증권자투자신탁(주식-재간접형) Class P-e,2,,,,matched,,,,KR5217AH8161,,,,,
펀드,KRZ50218568K,코레이트셀렉트단기채증권투자신탁[채권]_C-I,6,,,,matched,,,,K55310BZ6919,,,,,
펀드,KRZ50254868M,한화 헤라클레스 선진국 액티브 증권 자투자신탁(UH)(주식) C-Pu(연금저축),2,,,,matched,,,,K55213E26344,,,,,
펀드,KRZ502600150,KB 롬바드오디에 글로벌 세컨더리 일반 사모 혼합자산 투자신탁 제1호(재간접형)(전문),2,,,,matched,,,,K55223E83229,,,,,
펀드,KRZ502597250,KB 해외투자 일반 사모 부동산 투자신탁 제39호(재간접형)(전문),2,,,,matched,,,,K55223EC9616,,,,,
펀드,KRZ502600210,신한달러인컴일반사모증권투자신탁제6호(USD)[채권],5,,,,matched,,,,K55210EE0980,,,,,
펀드,KRZ502600920,흥국지오영인수금융일반사모투자신탁제1호,4,,,,matched,,,,K55224ED9283,,,,,
펀드,KRZ502594342,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(H) A-E,2,,,,matched,,,,K55223E86776,,,,,
펀드,KRZ502598911,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) A,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ502598912,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) A-E,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ50259435C,KB 인도 성장 셀렉션 증권 자투자신탁(주식)(UH) C-Pe,2,,,,matched,,,,K55223E87402,,,,,
펀드,KRZ502598915,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) C-E,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ502598917,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) C-F,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ50259891A,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) C-Pe,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ50259891B,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) C-퇴직,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ50259891C,KB 미국 국채 분할매수 목표전환 증권 투자신탁 제2호(채권-재간접형)(H) C-퇴직e,3,,,,matched,,,,K55223ED1729,,,,,
펀드,KRZ502598981,타이거 코스닥벤처 빙고메자닌 331 일반 사모투자신탁 (클래스A),1,,,,matched,,,,K553F1ED8284,,,,,
펀드,KRZ502600100,에이원메자닌포커스일반사모증권투자신탁,2,,,,matched,,,,K553V5EE0762,,,,,
펀드,KRZ50258265A,한국투자미국장기국채증권자투자신탁H(채권-재간접형)(C-R),5,,,,matched,,,,K55101E95023,,,,,
펀드,KRZ502444349,삼성ESG밸류채권증권투자신탁 제1호[채권]_Cw,5,,,,matched,,,,K55105DD7845,,,,,
펀드,KRZ502560722,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권) 종류A-e,4,,,,matched,,,,K55301E43854,,,,,
펀드,KRZ502560728,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권) 종류F,4,,,,matched,,,,K55301E43854,,,,,
펀드,KRZ502600395,미래에셋글로벌코어테크EMP증권자투자신탁2호(주식-재간접형) 종류C-e,2,,,,matched,,,,K55301ED4900,,,,,
펀드,KRZ502560725,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권) 종류C-e,4,,,,matched,,,,K55301E43854,,,,,
펀드,KRZ50260039D,미래에셋글로벌코어테크EMP증권자투자신탁2호(주식-재간접형) 종류C-P2e,2,,,,matched,,,,K55301ED4900,,,,,
펀드,KRZ50256072D,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권) 종류C-P2e,4,,,,matched,,,,K55301E43854,,,,,
펀드,KRZ502599445,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassC-F,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ50260039B,미래에셋글로벌코어테크EMP증권자투자신탁2호(주식-재간접형) 종류C-Pe,2,,,,matched,,,,K55301ED4900,,,,,
펀드,KRZ50259944E,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassS-P,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502600398,미래에셋글로벌코어테크EMP증권자투자신탁2호(주식-재간접형) 종류F,2,,,,matched,,,,K55301ED4900,,,,,
펀드,KRZ50259946E,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassS-P,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ502599448,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassS,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502599468,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassS,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ50259007B,현대인베스트먼트중장기증권투자신탁1호(채권)C-P1,5,,,,matched,,,,K55239EA9552,,,,,
펀드,KRZ50259100A,한화 LIFEPLUS TIF 월지급식 혼합자산 자투자신탁(재간접형) C-RP(퇴직연금),3,,,,matched,,,,K55213EB8413,,,,,
펀드,KRZ502600045,머스트원앤온리증권자투자신탁(사모투자재간접형) 종류 C-e,1,,,,matched,,,,K553M3ED5060,,,,,
펀드,KRZ502480594,타이거 ORIGIN 3 일반 사모투자신탁 (클래스 C-S),1,,,,matched,,,,K553F1DN2575,,,,,
펀드,KRZ502474126,피델리티 Water & Waste 증권 자투자신탁 (주식-재간접형) 종류 C4,2,,,,matched,,,,K55235DI6753,,,,,
펀드,KRZ502600392,미래에셋글로벌코어테크EMP증권자투자신탁2호(주식-재간접형) 종류A-e,2,,,,matched,,,,K55301ED4900,,,,,
펀드,KRZ502600130,현대트러스트일반사모증권투자신탁27호[채권],4,,,,matched,,,,K55373EE0207,,,,,
펀드,KRZ50259946B,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassS-P(퇴직),3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ50259944B,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassS-P(퇴직),4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502393517,신한삼성전자알파증권자투자신탁제1호[채권혼합](종류C-i),4,,,,matched,,,,K55210CY0913,,,,,
펀드,KRZ502557733,미래에셋법인용달러MMF(USD) 종류C-F,6,,,,matched,,,,K55301DW6176,,,,,
펀드,KRZ50259162A,하나우량중장기채증권자투자신탁[채권] ClassC-P2E,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ502591629,하나우량중장기채증권자투자신탁[채권] ClassC-P2,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ50259162B,하나우량중장기채증권자투자신탁[채권] ClassC-PE,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ502591626,하나우량중장기채증권자투자신탁[채권] ClassC-E,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ502591622,하나우량중장기채증권자투자신탁[채권] ClassA-E,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ502591625,하나우량중장기채증권자투자신탁[채권] ClassC,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ50256072B,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권) 종류C-Pe,4,,,,matched,,,,K55301E43854,,,,,
펀드,KRZ502591621,하나우량중장기채증권자투자신탁[채권] ClassA,5,,,,matched,,,,K55102EA2908,,,,,
펀드,KRZ502601740,BNK튼튼중소형주일반사모증권투자신탁2호(주식),2,,,,matched,,,,K55240EE4911,,,,,
펀드,KRZ502599441,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassA,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502591007,한화 LIFEPLUS TIF 월지급식 혼합자산 자투자신탁(재간접형) C-w,3,,,,matched,,,,K55213EB8413,,,,,
펀드,KRZ502599444,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassC-e,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502599443,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassC,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502599463,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassC,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ502599461,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassA,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ502601286,유진챔피언초단기채혼합자산투자신탁 Class C-F,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502599464,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassC-e,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ50260128E,유진챔피언초단기채혼합자산투자신탁 Class C-S,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502599841,더제이코스닥벤처SPAC일반사모투자신탁제4호A,1,,,,matched,,,,K553H6ED9986,,,,,
펀드,KRZ502599844,더제이코스닥벤처SPAC일반사모투자신탁제4호S,1,,,,matched,,,,K553H6ED9986,,,,,
펀드,KRZ502601760,파인밸류 POSTIPO8호 일반 사모투자신탁(전문),1,,,,matched,,,,K553E4EE1361,,,,,
펀드,KRZ502599462,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassA-e,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ502599442,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassA-e,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502599861,DB타겟국채&공모주목표전환형증권투자신탁제2호[채권혼합]종류A,4,,,,matched,,,,K55216EE0034,,,,,
펀드,KRZ502599862,DB타겟국채&공모주목표전환형증권투자신탁제2호[채권혼합]종류A-E,4,,,,matched,,,,K55216EE0034,,,,,
펀드,KRZ502599863,DB타겟국채&공모주목표전환형증권투자신탁제2호[채권혼합]종류C,4,,,,matched,,,,K55216EE0034,,,,,
펀드,KRZ502599866,DB타겟국채&공모주목표전환형증권투자신탁제2호[채권혼합]종류C-F,4,,,,matched,,,,K55216EE0034,,,,,
펀드,KRZ502087895,머스트일반사모투자신탁제2호 C-F,1,,,,matched,,,,K553M3BI4145,,,,,
펀드,KRZ502489855,머스트일반사모투자신탁제8호 C-F,1,,,,matched,,,,K553M3DP2924,,,,,
펀드,KRZ502575445,머스트일반사모투자신탁제10호(미국Focus) C-F,1,,,,matched,,,,K553M3E84416,,,,,
펀드,KRZ502577400,KB Oaktree Opportunities 일반 사모 특별자산 투자신탁 제1호(재간접형)(전문),2,,,,matched,,,,K55223E76405,,,,,
펀드,KRZ502599050,KB Oaktree Opportunities 일반 사모 특별자산 투자신탁 제2호(재간접형)(전문),2,,,,matched,,,,K55223E76413,,,,,
펀드,KRZ502601010,신한일반사모혼합자산투자신탁SG-1호,5,,,,matched,,,,K55210EE1731,,,,,
펀드,KRZ50152883G,한화코리아밸류채권증권 자투자신탁(채권) J-e,5,,,,matched,,,,KR5103888834,,,,,
펀드,KRZ50152883H,한화코리아밸류채권증권 자투자신탁(채권) J-Pe(연금저축),5,,,,matched,,,,KR5103888834,,,,,
펀드,KRZ502601283,유진챔피언초단기채혼합자산투자신탁 Class C,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502598591,머스트일반사모투자신탁제11호 종류A,1,,,,matched,,,,K553M3ED6696,,,,,
펀드,KRZ502601284,유진챔피언초단기채혼합자산투자신탁 Class C-E,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502555130,현대인베스트글로벌BREDSV일반사모부동산투자신탁22호,1,,,,matched,,,,K55239E41975,,,,,
펀드,KRZ502554620,현대인베스트글로벌BREDSV일반사모부동산투자신탁21호,1,,,,matched,,,,K55239E19740,,,,,
펀드,KRZ502363202,우리 PIMCO분산투자증권투자신탁(USD)[채권_재간접형]_Class A(E),4,,,,matched,,,,K55228CU8860,,,,,
펀드,KRZ502599449,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassC-P,4,,,,matched,,,,K55107ED5614,,,,,
펀드,KRZ502599469,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassC-P,3,,,,matched,,,,K55107ED5861,,,,,
펀드,KRZ502363224,우리 PIMCO토탈리턴증권투자신탁(USD)[채권_재간접형]_Class C(E),3,,,,matched,,,,K55228CU8977,,,,,
펀드,KRZ502602370,KB 온국민 적격TDF 2050 증권 모투자신탁(주식혼합-재간접형),3,,,,matched,,,,K55223EE2247,,,,,
펀드,KRZ502599842,더제이코스닥벤처SPAC일반사모투자신탁제4호C,1,,,,matched,,,,K553H6ED9986,,,,,
펀드,KRZ502601040,신한Twins24일반사모혼합자산투자신탁,1,,,,matched,,,,K55210EE0436,,,,,
펀드,KRZ50188574B,흥국공모주하이일드증권투자신탁[채권혼합]C-p2,5,,,,matched,,,,KR5224AQ6769,,,,,
펀드,KRZ502593787,삼성미국나스닥100인덱스증권자투자신탁UH[주식]_Cf,2,,,,matched,,,,K55105EB5915,,,,,
펀드,KRZ502602211,머스트손익차등형일반사모투자신탁제3호 1종,1,,,,matched,,,,K553M3EE5762,,,,,
펀드,KRZ502602212,머스트손익차등형일반사모투자신탁제3호 2종,1,,,,matched,,,,K553M3EE5762,,,,,
펀드,KRZ502597867,KB 다이나믹 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형) C-F,2,,,,matched,,,,K55223EC8295,,,,,
펀드,KRZ502597847,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(H) C-F,2,,,,matched,,,,K55223EC5283,,,,,
펀드,KRZ502597857,KB 온국민 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형)(UH) C-F,2,,,,matched,,,,K55223EC5465,,,,,
펀드,KRZ502599471,우리미국단기채공모주증권자투자신탁1호(USD)(채권혼합)ClassA,3,,,,matched,,,,K55107ED6018,,,,,
펀드,KRZ502599473,우리미국단기채공모주증권자투자신탁1호(USD)(채권혼합)ClassC,3,,,,matched,,,,K55107ED6018,,,,,
펀드,KRZ502602440,교보악사 공모주알파30일반사모증권투자신탁2호[채권혼합],4,,,,matched,,,,K55207EE7261,,,,,
펀드,KRZ502528738,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(C-e),4,,,,matched,,,,K55101DX6474,,,,,
펀드,KRZ502194505,키움더드림단기채증권투자신탁[채권] Class C-I,6,,,,matched,,,,K55206BN8940,,,,,
펀드,KRZ50260128B,유진챔피언초단기채혼합자산투자신탁 Class S,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ50259235A,신한초단기채증권투자신탁[채권](종류C-r),5,,,,matched,,,,K55210EB4837,,,,,
펀드,KRZ50260128C,유진챔피언초단기채혼합자산투자신탁 Class S-P,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502602840,BNK국내액티브일반사모증권투자신탁1호(주식),2,,,,matched,,,,K55240EE8235,,,,,
펀드,KRZ502602590,라이프 LOFA 국내 액티브주식 일반사모증권투자신탁 제1호,1,,,,matched,,,,K554D4EE7962,,,,,
펀드,KRZ502520394,신영고배당인컴증권자투자신탁(주식혼합)C형,2,,,,matched,,,,K55209DV8101,,,,,
펀드,KRZ502602823,타이거 코스닥벤처 미라클 332 일반 사모투자신탁 (클래스C-F),1,,,,matched,,,,K553F1EE8259,,,,,
펀드,KRZ502602821,타이거 코스닥벤처 미라클 332 일반 사모투자신탁 (클래스A),1,,,,matched,,,,K553F1EE8259,,,,,
펀드,KRZ502544462,한국투자글로벌AI&반도체TOP10증권자투자신탁(USD)(주식)(A-e),1,,,,matched,,,,K55101E11939,,,,,
펀드,KRZ50260128D,유진챔피언초단기채혼합자산투자신탁 Class S-R,5,,,,matched,,,,K55214ED8527,,,,,
펀드,KRZ502599472,우리미국단기채공모주증권자투자신탁1호(USD)(채권혼합)ClassA-e,3,,,,matched,,,,K55107ED6018,,,,,
펀드,KRZ502599474,우리미국단기채공모주증권자투자신탁1호(USD)(채권혼합)ClassC-e,3,,,,matched,,,,K55107ED6018,,,,,
펀드,KRZ502601900,리코-히스토리Chase벤처기업일반사모투자신탁제1호,2,,,,matched,,,,K553P3EE5187,,,,,
펀드,KRZ502602940,흥국LOFA공모주하이일드일반사모증권투자신탁1호[채권혼합],4,,,,matched,,,,K55224EE8474,,,,,
펀드,KRZ502404827,한국투자미국배당귀족증권자투자신탁(USD)(주식)(C4),1,,,,matched,,,,K55101D20940,,,,,
펀드,KRZ502479727,다올라자드디지털헬스1등주증권투자신탁[주식] 종류C4,1,,,,matched,,,,K55306DL4955,,,,,
펀드,KRZ50258329A,한국투자미국장기국채증권자투자신탁UH(채권-재간접형)(C-R),5,,,,matched,,,,K55101E95155,,,,,
펀드,KRZ502601152,키움키워드림적격TDF2060증권자투자신탁제1호(H)[주식혼합-재간접형] Class A-e,2,,,,matched,,,,K55206EE1778,,,,,
펀드,KRZ502601158,키움키워드림적격TDF2060증권자투자신탁제1호(H)[주식혼합-재간접형] Class C-Pe,2,,,,matched,,,,K55206EE1778,,,,,
펀드,KRZ502601162,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형] Class A-e,2,,,,matched,,,,K55206EE1943,,,,,
펀드,KRZ502601165,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형] Class C-F,2,,,,matched,,,,K55206EE1943,,,,,
펀드,KRZ502601168,키움키워드림적격TDF2060증권자투자신탁제1호(UH)[주식혼합-재간접형] Class C-Pe,2,,,,matched,,,,K55206EE1943,,,,,
펀드,KRZ502602822,타이거 코스닥벤처 미라클 332 일반 사모투자신탁 (클래스C),1,,,,matched,,,,K553F1EE8259,,,,,
펀드,KRZ502602720,신한 ASP PCF III 일반사모투자신탁제3호(USD),1,,,,matched,,,,K55210EA4275,,,,,
펀드,KRZ502602970,브이아이 GO 일반 사모 부동산 투자신탁 2호(전문),2,,,,matched,,,,K55104EE5475,,,,,
펀드,KRZ502602830,KB 글로벌 액티비스트 일반 사모 투자신탁(전문),1,,,,matched,,,,K55223EE4813,,,,,
펀드,KRZ502602510,HDC CLO메자닌일반사모투자신탁2호,2,,,,matched,,,,K55226EE5130,,,,,
펀드,KRZ50250722A,삼성OCIO솔루션안정형증권투자신탁[혼합-재간접형]_C-P,4,,,,matched,,,,K55105DS4860,,,,,
펀드,KRZ502602635,삼성 글로벌액티브 적격TDF 2060 증권투자신탁UH[주식혼합-재간접형]_Cf,2,,,,matched,,,,K55105EE4527,,,,,
펀드,KRZ502602625,삼성 글로벌액티브 적격TDF 2060 증권투자신탁H[주식혼합-재간접형]_Cf,2,,,,matched,,,,K55105EE4303,,,,,
펀드,KRZ502603520,씨스퀘어 스나이퍼 일반 사모투자신탁 18호,1,,,,matched,,,,K553J9EE8691,,,,,
펀드,KRZ502602640,현대인베스트먼트달러셀앤바이일반사모증권투자신탁7호(채권)(USD),5,,,,matched,,,,K55239EE7917,,,,,
펀드,KRZ502603594,다올코리아AI테크증권투자신탁[채권혼합] 종류C,4,,,,matched,,,,K55306EE5331,,,,,
펀드,KRZ502602471,수성코스닥벤처D6 일반 사모투자신탁 종류A1,1,,,,matched,,,,K553M5EE7279,,,,,
펀드,KRZ502603030,KB 대구부산고속도로 일반 사모 특별자산 투자신탁 제2호(SOC)(전문),4,,,,matched,,,,K55223ED0762,,,,,
펀드,KRZ502599972,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류A1),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502599973,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류A-e),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502599976,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C-e),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502599975,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C1),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502599979,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C-p),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ50259997A,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C-pe),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ50259997D,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C-s),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502599960,신한미국장기채플러스증권모투자신탁[채권-재간접형],3,,,,matched,,,,K55210ED3332,,,,,
펀드,KRZ502599702,교보증권 세이프업 채권투자형 일반사모투자신탁 제5호 C-s,5,,,,matched,,,,K55716ED9692,,,,,
펀드,KRZ502602030,신한Bayfront인프라대출유동화증권일반사모특별자산투자신탁1호(H),1,,,,matched,,,,K55210EE2663,,,,,
펀드,KRZ502603820,iM에셋 일반사모부동산투자신탁 24호(적격),1,,,,matched,,,,K55368EE5484,,,,,
펀드,KRZ502188911,한국투자TIF알아서평생소득증권자투자신탁(채권-재간접형) 종류 A,5,,,,matched,,,,K55101BY4603,,,,,
펀드,KRZ501144092,IBK KOSPI200 인덱스 증권 자투자신탁 1호[주식] Class Ae,2,,,,matched,,,,KR5234472730,,,,,
펀드,KRZ502600041,머스트원앤온리증권자투자신탁(사모투자재간접형) 종류 A,1,,,,matched,,,,K553M3ED5060,,,,,
펀드,KRZ50159603M,삼성미국코어주식증권자투자신탁H[주식]_Ae,2,,,,matched,,,,KR5105177152,,,,,
펀드,KRZ502603564,씨스퀘어 벤처투자 일반 사모투자신탁 15호 CS,1,,,,matched,,,,K553J9EE7214,,,,,
펀드,KRZ502603170,KB Park Square 일반 사모 특별자산 투자신탁 제1호(EUR)(재간접형)(전문),2,,,,matched,,,,K55223EE1009,,,,,
펀드,KRZ502603620,신한TheCreditProject1일반사모혼합자산투자신탁,1,,,,matched,,,,K55210EE6623,,,,,
펀드,KRZ502523138,웰컴베스트단기채증권투자신탁[채권형]C-I,6,,,,matched,,,,K55244DW2233,,,,,
펀드,KRZ502604231,교보증권 V-롱숏 일반사모투자신탁 C-s,1,,,,matched,,,,K55716EF1580,,,,,
펀드,KRZ502504623,한국투자적격TDF알아서2060증권자투자신탁UH(주식혼합-재간접형)(A-e),3,,,,matched,,,,K55101DR7074,,,,,
펀드,KRZ50259997B,신한미국장기채플러스증권자투자신탁(H)[채권-재간접형](종류C-r),3,,,,matched,,,,K55210ED3167,,,,,
펀드,KRZ502604001,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 A,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ502604004,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 C,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ502604002,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 Ae,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ50260400C,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 C-P,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ502604005,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 Ce,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ50260400E,에셋플러스-알파브릿지 AI기반 S&P500 배당 포커스30 증권투자신탁(주식) 종류 C-Pe,2,,,,matched,,,,K55364EC2560,,,,,
펀드,KRZ502603991,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 A,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ502603992,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 Ae,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ502603994,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 C,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ502603995,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 Ce,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ50260399C,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 C-P,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ50260399E,에셋플러스-알파브릿지 AI기반 S&P500 성장 포커스30 증권투자신탁(주식) 종류 C-Pe,2,,,,matched,,,,K55364EC2305,,,,,
펀드,KRZ502603930,NH-Amundi 글로벌종합채권 일반 사모증권모투자신탁(USD)[채권](전문),4,,,,matched,,,,K55232EF1502,,,,,
펀드,KRZ502603950,NH-Amundi 글로벌종합채권 일반 사모증권자투자신탁(USD)[채권](전문),4,,,,matched,,,,K55232EF1528,,,,,
펀드,KRZ502167392,한국투자신종개인연금TDF알아서2020증권전환형자투자신탁(채권혼합-재간접형) 종류 C-e,4,,,,matched,,,,K55101BR9650,,,,,
펀드,KRZ50259786E,KB 다이나믹 적격TDF 2060 증권 자투자신탁(주식혼합-재간접형) C-퇴직e,2,,,,matched,,,,K55223EC8295,,,,,
펀드,KRZ502481787,KB 글로벌 AI 메타버스테크 증권 자투자신탁(주식)(H) C4,1,,,,matched,,,,K55223DM9599,,,,,
펀드,KRZ50259944D,우리미국단기채공모주증권자투자신탁1호(H)(채권혼합)ClassC-P1e,4,,,,matched,,,,K55107ED5614,,,,,
